confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date.1,new_confirmed_cases
2411027,13.09,0,10.0,0.04,10-19,2022-07-05,2022-07-05,2504
2413628,13.0,0,10.0,0.0,10-19,2022-07-06,2022-07-06,2601
2416114,13.09,0,11.0,0.04,10-19,2022-07-07,2022-07-07,2486
2418870,13.1,0,11.0,0.04,10-19,2022-07-08,2022-07-08,2756
2422021,13.1,0,11.0,0.04,10-19,2022-07-09,2022-07-09,3151
2425144,13.1,0,11.0,0.04,10-19,2022-07-10,2022-07-10,3123
2427230,13.1,0,11.0,0.04,10-19,2022-07-11,2022-07-11,2086
2433463,13.11,0,11.0,0.04,10-19,2022-07-12,2022-07-12,6233
2439794,13.0,0,11.0,0.0,10-19,2022-07-13,2022-07-13,6331
2445884,13.0,0,12.0,0.0,10-19,2022-07-14,2022-07-14,6090
2452383,13.0,0,12.0,0.0,10-19,2022-07-15,2022-07-15,6499
2459476,13.14,0.00,13.0,0.05,10-19,2022-07-16,2022-07-16,7093
2466133,13.14,0.00,13.0,0.05,10-19,2022-07-17,2022-07-17,6657
2471334,13.15,0,13.0,0.05,10-19,2022-07-18,2022-07-18,5201
2484981,13.17,0,13.0,0.05,10-19,2022-07-19,2022-07-19,13647
2497161,13.19,0,13.0,0.05,10-19,2022-07-20,2022-07-20,12180
2507380,13.19,0,13.0,0.05,10-19,2022-07-21,2022-07-21,10219
2517556,13.2,0,13.0,0.05,10-19,2022-07-22,2022-07-22,10176
2528047,13.0,0,13.0,0.0,10-19,2022-07-23,2022-07-23,10491
2538095,13.0,0,13.0,0.0,10-19,2022-07-24,2022-07-24,10048
2543649,13.22,0,13.0,0.05,10-19,2022-07-25,2022-07-25,5554
2556268,13.21,0,13.0,0.05,10-19,2022-07-26,2022-07-26,12619
2567922,13.2,0,13.0,0.05,10-19,2022-07-27,2022-07-27,11654
2578276,13.0,0,13.0,0.0,10-19,2022-07-28,2022-07-28,10354
2588060,13.19,0,13.0,0.05,10-19,2022-07-29,2022-07-29,9784
2596919,13.18,0,14.0,0.06,10-19,2022-07-30,2022-07-30,8859
2604518,13.17,0,14.0,0.06,10-19,2022-07-31,2022-07-31,7599
2609680,13.17,0,14.0,0.06,10-19,2022-08-01,2022-08-01,5162
2620355,13.15,0,14.0,0.06,10-19,2022-08-02,2022-08-02,10675
2632281,13.13,0,14.0,0.06,10-19,2022-08-03,2022-08-03,11926
2642978,13.11,0,14.0,0.06,10-19,2022-08-04,2022-08-04,10697
2654767,13.0,0,14.0,0.0,10-19,2022-08-05,2022-08-05,11789
2666100,13.0,0,14.0,0.0,10-19,2022-08-06,2022-08-06,11333
2666100,13.0,0.00%,14.0,0.0,10-19,2022-08-06,2022-08-06,0
2676711,13.0,0.00%,14.0,0.0,10-19,2022-08-07,2022-08-07,10611
2682112,13.06,0,14.0,0.06,10-19,2022-08-08,2022-08-08,5401
2695624,13.03,0,14.0,0.06,10-19,2022-08-09,2022-08-09,13512
2710299,13.0,0,14.0,0.0,10-19,2022-08-10,2022-08-10,14675
2724110,13.0,0,14.0,0.0,10-19,2022-08-11,2022-08-11,13811
2736954,13.0,0.00%,14.0,0.0,10-19,2022-08-12,2022-08-12,12844
2749265,13.0,0,14.0,0.0,10-19,2022-08-13,2022-08-13,12311
2761133,13.0,0,14.0,0.0,10-19,2022-08-14,2022-08-14,11868
2767637,13.0,0,14.0,0.0,10-19,2022-08-15,2022-08-15,6504
2775714,13.0,0,14.0,0.0,10-19,2022-08-16,2022-08-16,8077
2792752,13.0,0,14.0,0.0,10-19,2022-08-17,2022-08-17,17038
2811538,12.86,0,15.0,0.06,10-19,2022-08-18,2022-08-18,18786
2826556,13.0,0,15.0,0.0,10-19,2022-08-19,2022-08-19,15018
2841434,12.84,0,15.0,0.06,10-19,2022-08-20,2022-08-20,14878
2853482,12.83,0,15.0,0.06,10-19,2022-08-21,2022-08-21,12048
2860752,13.0,0,15.0,0.0,10-19,2022-08-22,2022-08-22,7270
2879136,12.82,0,15.0,0.06,10-19,2022-08-23,2022-08-23,18384
2895420,12.82,0,16.0,0.06,10-19,2022-08-24,2022-08-24,16284
2908143,12.81,0,16.0,0.06,10-19,2022-08-25,2022-08-25,12723
2920341,12.81,0,16.0,0.06,10-19,2022-08-26,2022-08-26,12198
2932494,12.81,0.00,16.0,0.06,10-19,2022-08-27,2022-08-27,12153
2942409,12.8,0.00,16.0,0.06,10-19,2022-08-28,2022-08-28,9915
2948262,12.8,0,16.0,0.06,10-19,2022-08-29,2022-08-29,5853
2964172,13.0,0,16.0,0.0,10-19,2022-08-30,2022-08-30,15910
2976751,13.0,0,16.0,0.0,10-19,2022-08-31,2022-08-31,12579
2985507,12.8,0,16.0,0.06,10-19,2022-09-01,2022-09-01,8756
2997835,13.0,0,16.0,0.0,10-19,2022-09-02,2022-09-02,12328
3008595,13.0,0,16.0,0.0,10-19,2022-09-03,2022-09-03,10760
3017723,13.0,0,16.0,0.0,10-19,2022-09-04,2022-09-04,9128
3017723,13.0,0,16.0,0.0,10-19,2022-09-04,2022-09-04,0
3023067,13.0,0,16.0,0.0,10-19,2022-09-05,2022-09-05,5344
3037523,13.0,0,16.0,0.0,10-19,2022-09-06,2022-09-06,14456
3047999,12.81,0,16.0,0.06,10-19,2022-09-07,2022-09-07,10476
3056811,12.81,0,16.0,0.06,10-19,2022-09-08,2022-09-08,8812
3065517,13.0,0,16.0,0.0,10-19,2022-09-09,2022-09-09,8706
3070590,12.81,0,16.0,0.06,10-19,2022-09-10,2022-09-10,5073
3070590,12.81,0,16.0,0.06,10-19,2022-09-10,2022-09-10,0
3073943,12.81,0.00,16.0,0.06,10-19,2022-09-11,2022-09-11,3353
3078566,12.81,0.00,16.0,0.06,10-19,2022-09-12,2022-09-12,4623
3085939,12.81,0,16.0,0.06,10-19,2022-09-13,2022-09-13,7373
3098054,12.81,0,16.0,0.06,10-19,2022-09-14,2022-09-14,12115
3106685,12.8,0,16.0,0.06,10-19,2022-09-15,2022-09-15,8631
3112740,12.8,0,16.0,0.06,10-19,2022-09-16,2022-09-16,6055
3118034,12.8,0,16.0,0.06,10-19,2022-09-17,2022-09-17,5294
3122214,12.8,0,16.0,0.06,10-19,2022-09-18,2022-09-18,4180
3124650,13.0,0,16.0,0.0,10-19,2022-09-19,2022-09-19,2436
3131178,13.0,0,16.0,0.0,10-19,2022-09-20,2022-09-20,6528
3136238,13.0,0,16.0,0.0,10-19,2022-09-21,2022-09-21,5060
3140046,13.0,0,16.0,0.0,10-19,2022-09-22,2022-09-22,3808
3143571,13.0,0,16.0,0.0,10-19,2022-09-23,2022-09-23,3525
3147335,12.8,0,16.0,0.06,10-19,2022-09-24,2022-09-24,3764
3150382,12.8,0,16.0,0.06,10-19,2022-09-25,2022-09-25,3047
3152282,12.8,0.00,16.0,0.06,10-19,2022-09-26,2022-09-26,1900
3157531,13.0,0,16.0,0.0,10-19,2022-09-27,2022-09-27,5249
3161920,13.0,0,16.0,0.0,10-19,2022-09-28,2022-09-28,4389
3165409,13.0,0,16.0,0.0,10-19,2022-09-29,2022-09-29,3489
3165409,13.0,0,16.0,0.0,10-19,2022-09-29,2022-09-29,0
3168905,13.0,0,16.0,0.0,10-19,2022-09-30,2022-09-30,3496
3172121,12.79,0.00,16.0,0.06,10-19,2022-10-01,2022-10-01,3216
3172121,13.0,0.00,16.0,0.0,10-19,2022-10-01,2022-10-01,0
3174831,13.0,0,16.0,16.0,10-19,2022-10-02,2022-10-02,2710
3176358,12.79,0.00,16.0,0.06,10-19,2022-10-03,2022-10-03,1527
3178466,12.79,0.00,16.0,0.06,10-19,2022-10-04,2022-10-04,2108
3178466,12.79,0.00,16.0,0.06,10-19,2022-10-04,2022-10-04,0
3182768,13.0,0,16.0,0.0,10-19,2022-10-05,2022-10-05,4302
3185877,13.0,0,16.0,0.0,10-19,2022-10-06,2022-10-06,3109
3188315,12.79,0,16.0,0.06,10-19,2022-10-07,2022-10-07,2438
3190527,12.79,0,16.0,0.06,10-19,2022-10-08,2022-10-08,2212
3192453,12.78,0.00,16.0,0.06,10-19,2022-10-09,2022-10-09,1926
3193554,13.0,0,16.0,0.0,10-19,2022-10-10,2022-10-10,1101
3195407,12.78,0,16.0,0.06,10-19,2022-10-11,2022-10-11,1853
3199195,12.78,0,16.0,0.06,10-19,2022-10-12,2022-10-12,3788
3202189,13.0,0,17.0,0.0,10-19,2022-10-13,2022-10-13,2994
3204813,13.0,0,17.0,0.0,10-19,2022-10-14,2022-10-14,2624
3207434,12.78,0,17.0,0.06,10-19,2022-10-15,2022-10-15,2621
3209853,12.78,0,17.0,0.06,10-19,2022-10-16,2022-10-16,2419
3211235,13.0,0,17.0,0.0,10-19,2022-10-17,2022-10-17,1382
3215573,13.0,0,17.0,0.0,10-19,2022-10-18,2022-10-18,4338
3215573,13.0,0,17.0,0.0,10-19,2022-10-18,2022-10-18,0
3219025,13.0,0,17.0,0.0,10-19,2022-10-19,2022-10-19,3452
3221713,13.0,0,17.0,0.0,10-19,2022-10-20,2022-10-20,2688
3224495,13.0,0,17.0,0.0,10-19,2022-10-21,2022-10-21,2782
3227716,13.0,0,17.0,0.0,10-19,2022-10-22,2022-10-22,3221
3230773,12.77,0,17.0,0.06,10-19,2022-10-23,2022-10-23,3057
3232638,12.77,0.00,17.0,0.06,10-19,2022-10-24,2022-10-24,1865
3232638,12.77,0.00,17.0,0.06,10-19,2022-10-24,2022-10-24,0
3238565,12.77,0.00,17.0,0.06,10-19,2022-10-25,2022-10-25,5927
3238565,12.77,0.00,17.0,0.06,10-19,2022-10-25,2022-10-25,0
3243482,13.0,0,17.0,0.0,10-19,2022-10-26,2022-10-26,4917
3247449,13.0,0,17.0,0.0,10-19,2022-10-27,2022-10-27,3967
3251791,13.0,0,17.0,0.0,10-19,2022-10-28,2022-10-28,4342
3256415,13.0,0,17.0,0.0,10-19,2022-10-29,2022-10-29,4624
3260522,13.0,0,17.0,0.0,10-19,2022-10-30,2022-10-30,4107
3263047,12.77,0,17.0,0.06,10-19,2022-10-31,2022-10-31,2525
3260522,12.77,0,17.0,0.06,10-19,2022-10-31,2022-10-31,0
3271149,12.77,0,17.0,0.06,10-19,2022-11-01,2022-11-01,10627
3271149,12.77,0,17.0,0.06,10-19,2022-11-01,2022-11-01,0
3277765,13.0,0.00,17.0,0.0,10-19,2022-11-02,2022-11-02,6616
3277765,13.0,0,17.0,0.0,10-19,2022-11-02,2022-11-02,0
3282896,12.77,0,17.0,0.06,10-19,2022-11-03,2022-11-03,5131
3287916,12.76,0,17.0,0.06,10-19,2022-11-04,2022-11-04,5020
3292722,12.76,0,17.0,0.06,10-19,2022-11-05,2022-11-05,4806
3296802,12.76,0,17.0,0.06,10-19,2022-11-06,2022-11-06,4080
3299072,12.76,0,17.0,0.06,10-19,2022-11-07,2022-11-07,2270
3307050,12.76,0,17.0,0.06,10-19,2022-11-08,2022-11-08,7978
3314380,12.76,0,17.0,0.06,10-19,2022-11-09,2022-11-09,7330
3320405,12.75,0,17.0,0.06,10-19,2022-11-10,2022-11-10,6025
3326603,12.75,0,17.0,0.06,10-19,2022-11-11,2022-11-11,6198
3332984,13.0,0.00,17.0,0.0,10-19,2022-11-12,2022-11-12,6381
3338332,12.74,0,17.0,0.06,10-19,2022-11-13,2022-11-13,5348
3341241,12.74,0,17.0,0.06,10-19,2022-11-14,2022-11-14,2909
3349814,12.74,0,17.0,0.06,10-19,2022-11-15,2022-11-15,8573
3356942,12.74,0,17.0,0.06,10-19,2022-11-16,2022-11-16,7128
3362451,12.73,0,17.0,0.06,10-19,2022-11-17,2022-11-17,5509
3367082,12.72,0,17.0,0.06,10-19,2022-11-18,2022-11-18,4631
3372405,12.72,0,17.0,0.06,10-19,2022-11-19,2022-11-19,5323
3376885,12.71,0,17.0,0.06,10-19,2022-11-20,2022-11-20,4480
3379511,12.71,0,17.0,0.06,10-19,2022-11-21,2022-11-21,2626
3387613,12.71,0,17.0,0.06,10-19,2022-11-22,2022-11-22,8102
3394993,12.7,0,17.0,0.06,10-19,2022-11-23,2022-11-23,7380
3401132,12.7,0,18.0,0.06,10-19,2022-11-24,2022-11-24,6139
3406975,12.69,0,18.0,0.06,10-19,2022-11-25,2022-11-25,5843
3412908,12.69,0,18.0,0.06,10-19,2022-11-26,2022-11-26,5933
3417936,12.69,0,18.0,0.06,10-19,2022-11-27,2022-11-27,5028
3420641,12.69,0,18.0,0.06,10-19,2022-11-28,2022-11-28,2705
3429667,12.69,0,18.0,0.06,10-19,2022-11-29,2022-11-29,9026
3437471,12.68,0,18.0,0.06,10-19,2022-11-30,2022-11-30,7804
3437471,12.68,0,18.0,0.06,10-19,2022-11-30,2022-11-30,0
3443743,12.68,0,18.0,0.06,10-19,2022-12-01,2022-12-01,6272
3449985,12.68,0,18.0,0.06,10-19,2022-12-02,2022-12-02,6242
3456291,12.68,0,18.0,0.06,10-19,2022-12-03,2022-12-03,6306
3461559,12.68,0,18.0,0.06,10-19,2022-12-04,2022-12-04,5268
3464437,12.68,0,18.0,0.06,10-19,2022-12-05,2022-12-05,2878
3474531,12.68,0,18.0,0.06,10-19,2022-12-06,2022-12-06,10094
3483440,12.67,0,18.0,0.06,10-19,2022-12-07,2022-12-07,8909
3491057,12.67,0,18.0,0.06,10-19,2022-12-08,2022-12-08,7617
3491057,12.67,0,18.0,0.06,10-19,2022-12-08,2022-12-08,0
3498355,12.67,0,18.0,0.06,10-19,2022-12-09,2022-12-09,7298
3498355,12.67,0,18.0,0.06,10-19,2022-12-09,2022-12-09,0
3505855,12.67,0,18.0,0.06,10-19,2022-12-10,2022-12-10,7500
3511969,12.67,0,18.0,0.06,10-19,2022-12-11,2022-12-11,6114
3515116,13.0,0.00,18.0,0.0,10-19,2022-12-12,2022-12-12,3147
3525740,12.66,0,18.0,0.06,10-19,2022-12-13,2022-12-13,10624
3535370,12.66,0,18.0,0.06,10-19,2022-12-14,2022-12-14,9630
3543069,12.66,0,18.0,0.06,10-19,2022-12-15,2022-12-15,7699
3550472,12.65,0,18.0,0.06,10-19,2022-12-16,2022-12-16,7403
3558197,12.65,0,18.0,0.06,10-19,2022-12-17,2022-12-17,7725
3564725,13.0,0.00,18.0,0.0,10-19,2022-12-18,2022-12-18,6528
3567862,12.65,0,18.0,0.06,10-19,2022-12-19,2022-12-19,3137
3578669,12.64,0,18.0,0.06,10-19,2022-12-20,2022-12-20,10807
3588656,12.64,0,18.0,0.06,10-19,2022-12-21,2022-12-21,9987
3597125,12.64,0,18.0,0.06,10-19,2022-12-22,2022-12-22,8469
3604804,12.63,0,18.0,0.06,10-19,2022-12-23,2022-12-23,7679
3612333,12.63,0,18.0,0.06,10-19,2022-12-24,2022-12-24,7529
3618809,12.63,0,18.0,0.06,10-19,2022-12-25,2022-12-25,6476
3621783,12.63,0,18.0,0.06,10-19,2022-12-26,2022-12-26,2974
3632827,12.63,0,18.0,0.06,10-19,2022-12-27,2022-12-27,11044
3643618,12.63,0,18.0,0.06,10-19,2022-12-28,2022-12-28,10791
3652106,12.62,0,18.0,0.06,10-19,2022-12-29,2022-12-29,8488
3659613,12.62,0,19.0,0.06,10-19,2022-12-30,2022-12-30,7507
3666477,12.62,0,19.0,0.06,10-19,2022-12-31,2022-12-31,6864
3672523,12.61,0,19.0,0.06,10-19,2023-01-01,2023-01-01,6046
3674985,12.61,0,19.0,0.06,10-19,2023-01-02,2023-01-02,2462
3674985,12.61,0,19.0,0.06,10-19,2023-01-02,2023-01-02,0
3683109,13.0,0.00,19.0,0.1,10-19,2023-01-03,2023-01-03,8124
3690724,12.6,0,19.0,0.06,10-19,2023-01-04,2023-01-04,7615
3697055,13.0,0.00,20.0,0.0,10-19,2023-01-05,2023-01-05,6331
3702579,12.59,0,20.0,0.06,10-19,2023-01-06,2023-01-06,5524
3702579,12.59,0,20.0,0.06,10-19,2023-01-06,2023-01-06,0
3707524,13.0,0.00,20.0,0.1,10-19,2023-01-07,2023-01-07,4945
3711833,12.57,0,20.0,0.06,10-19,2023-01-08,2023-01-08,4309
3713752,12.57,0.00,20.0,0.06,10-19,2023-01-09,2023-01-09,1919
3718770,12.56,0,20.0,0.06,10-19,2023-01-10,2023-01-10,5018
3723297,13.0,0.00,20.0,0.1,10-19,2023-01-11,2023-01-11,4527
3723297,12.6,0.00,20.0,0.1,10-19,2023-01-11,2023-01-11,0
3726966,12.55,0.00,20.0,0.06,10-19,2023-01-12,2023-01-12,3669
3726966,12.55,0,20.0,0.06,10-19,2023-01-12,2023-01-12,0
3730177,12.54,0.00,20.0,0.06,10-19,2023-01-13,2023-01-13,3211
3732902,12.54,0,20.0,0.06,10-19,2023-01-14,2023-01-14,2725
3732902,12.54,0,20.0,0.06,10-19,2023-01-14,2023-01-14,0
3732902,12.54,0,20.0,0.06,10-19,2023-01-14,2023-01-14,0
3735342,12.5,0.00,20.0,0.1,10-19,2023-01-15,2023-01-15,2440
3736420,12.53,0,20.0,0.06,10-19,2023-01-16,2023-01-16,1078
3739141,12.52,0.00,20.0,0.06,10-19,2023-01-17,2023-01-17,2721
3741693,12.51,0,20.0,0.06,10-19,2023-01-18,2023-01-18,2552
3743925,12.5,0.00,20.0,0.1,10-19,2023-01-19,2023-01-19,2232
3745923,12.51,0.0,20.0,0.06,10-19,2023-01-20,2023-01-20,1998
3747872,12.5,0.0,20.0,0.06,10-19,2023-01-21,2023-01-21,1949
3748995,12.5,0.0,20.0,0.06,10-19,2023-01-22,2023-01-22,1123
3749555,12.5,0.0,20.0,0.1,10-19,2023-01-23,2023-01-23,560
3750357,12.49,0.0,20.0,0.06,10-19,2023-01-24,2023-01-24,802
3751797,12.49,0.0,20.0,0.06,10-19,2023-01-25,2023-01-25,1440
3754495,12.48,0.0,21.0,0.06,10-19,2023-01-26,2023-01-26,2698
3757147,12.5,0.0,21.0,0.1,10-19,2023-01-27,2023-01-27,2652
3759097,12.48,0.0,21.0,0.06,10-19,2023-01-28,2023-01-28,1950
3760633,12.47,0.0,21.0,0.06,10-19,2023-01-29,2023-01-29,1536
3761214,12.47,0.0,21.0,0.06,10-19,2023-01-30,2023-01-30,581
3762748,12.5,0.0,21.0,0.1,10-19,2023-01-31,2023-01-31,1534
3764316,12.47,0.0,22.0,0.07,10-19,2023-02-01,2023-02-01,1568
3765707,12.46,0.0,22.0,0.07,10-19,2023-02-02,2023-02-02,1391
3766928,12.46,0.0,22.0,0.07,10-19,2023-02-03,2023-02-03,1221
3766928,12.46,0.0,22.0,0.07,10-19,2023-02-03,2023-02-03,0
3768151,12.5,0.0,22.0,0.1,10-19,2023-02-04,2023-02-04,1223
3769344,12.46,0.0,22.0,0.07,10-19,2023-02-05,2023-02-05,1193
3769865,12.46,0.0,22.0,0.07,10-19,2023-02-06,2023-02-06,521
3771175,12.45,0.0,22.0,0.07,10-19,2023-02-07,2023-02-07,1310
3772682,12.4,0.0,22.0,0.1,10-19,2023-02-08,2023-02-08,1507
3773936,12.45,0.0,22.0,0.07,10-19,2023-02-09,2023-02-09,1254
3775095,12.45,0.0,22.0,0.07,10-19,2023-02-10,2023-02-10,1159
3776243,12.45,0.0,22.0,0.07,10-19,2023-02-11,2023-02-11,1148
3777297,12.4,0.0,22.0,0.1,10-19,2023-02-12,2023-02-12,1054
3777754,12.45,0.0,22.0,0.07,10-19,2023-02-13,2023-02-13,457
3779007,12.44,0.0,22.0,0.07,10-19,2023-02-14,2023-02-14,1253
3780316,12.44,0.0,22.0,0.07,10-19,2023-02-15,2023-02-15,1309
3780316,12.44,0.0,22.0,0.07,10-19,2023-02-15,2023-02-15,0
3780316,12.44,0.0,22.0,0.07,10-19,2023-02-15,2023-02-15,0
3781358,12.44,0.0,22.0,0.07,10-19,2023-02-16,2023-02-16,1042
3782373,12.44,0.0,22.0,0.07,10-19,2023-02-17,2023-02-17,1015
3783320,12.44,0.0,22.0,0.07,10-19,2023-02-18,2023-02-18,947
3784161,12.44,0.0,22.0,0.06,10-19,2023-02-19,2023-02-19,841
3784556,12.44,0.0,22.0,0.06,10-19,2023-02-20,2023-02-20,395
3785480,12.43,0.0,22.0,0.06,10-19,2023-02-21,2023-02-21,924
3786493,12.43,0.0,22.0,0.06,10-19,2023-02-22,2023-02-22,1013
3787445,12.43,0.0,22.0,0.06,10-19,2023-02-23,2023-02-23,952
3788270,12.43,0.0,22.0,0.06,10-19,2023-02-24,2023-02-24,825
3789072,12.43,0.0,22.0,0.06,10-19,2023-02-25,2023-02-25,802
3789832,12.43,0.0,22.0,0.06,10-19,2023-02-26,2023-02-26,760
3790192,12.43,0.0,22.0,0.06,10-19,2023-02-27,2023-02-27,360
3791086,12.42,0.0,22.0,0.06,10-19,2023-02-28,2023-02-28,894
3792180,12.42,0.0,22.0,0.06,10-19,2023-03-01,2023-03-01,1094
3792987,12.42,0.0,22.0,0.06,10-19,2023-03-02,2023-03-02,807
3794980,12.42,0.0,22.0,0.06,10-19,2023-03-03,2023-03-03,1993
3793918,12.42,0.0,22.0,0.06,10-19,2023-03-03,2023-03-03,0
3794980,12.42,0.0,22.0,0.06,10-19,2023-03-04,2023-03-04,1062
3796543,12.42,0.0,22.0,0.06,10-19,2023-03-06,2023-03-06,1563
3796543,12.42,0.0,22.0,0.06,10-19,2023-03-06,2023-03-06,0
3796038,12.42,0.0,0.0,0.0,10-19,2023-03-06,2023-03-06,0
3798002,12.42,0.0,22.0,0.06,10-19,2023-03-07,2023-03-07,1964
3799658,12.42,0.0,22.0,0.06,10-19,2023-03-08,2023-03-08,1656
3801114,12.42,0.0,22.0,0.06,10-19,2023-03-09,2023-03-09,1456
3802697,12.42,0.0,22.0,0.06,10-19,2023-03-10,2023-03-10,1583
3804285,12.42,0.0,22.0,0.06,10-19,2023-03-11,2023-03-11,1588
3806541,12.42,0.0,22.0,0.06,10-19,2023-03-13,2023-03-13,2256
3805810,12.42,0.0,0.0,0.0,10-19,2023-03-13,2023-03-13,0
3808637,12.43,0.0,22.0,0.06,10-19,2023-03-14,2023-03-14,2827
3810717,12.43,0.0,22.0,0.06,10-19,2023-03-15,2023-03-15,2080
3812449,12.43,0.0,22.0,0.06,10-19,2023-03-16,2023-03-16,1732
3813956,12.43,0.0,22.0,0.06,10-19,2023-03-17,2023-03-17,1507
3815655,12.43,0.0,22.0,0.06,10-19,2023-03-18,2023-03-18,1699
3817181,12.43,0.0,0.0,0.0,10-19,2023-03-20,2023-03-20,1526
3817898,12.43,0.0,22.0,0.06,10-19,2023-03-20,2023-03-20,717
3817898,12.43,0.0,22.0,0.06,10-19,2023-03-20,2023-03-20,0
3820087,12.44,0.0,22.0,0.06,10-19,2023-03-21,2023-03-21,2189
3822409,12.44,0.0,22.0,0.06,10-19,2023-03-22,2023-03-22,2322
3824213,12.44,0.0,22.0,0.06,10-19,2023-03-23,2023-03-23,1804
3825892,12.44,0.0,22.0,0.06,10-19,2023-03-24,2023-03-24,1679
3827637,12.44,0.0,23.0,0.07,10-19,2023-03-25,2023-03-25,1745
3829052,12.44,0.0,0.0,0.0,10-19,2023-03-26,2023-03-26,1415
3829717,12.44,0.0,23.0,0.07,10-19,2023-03-27,2023-03-27,665
3831611,12.45,0.0,23.0,0.07,10-19,2023-03-28,2023-03-28,1894
3833670,12.45,0.0,23.0,0.07,10-19,2023-03-29,2023-03-29,2059
3835205,12.45,0.0,23.0,0.07,10-19,2023-03-30,2023-03-30,1535
3836593,12.45,0.0,23.0,0.07,10-19,2023-03-31,2023-03-31,1388
3838014,12.45,0.0,23.0,0.07,10-19,2023-04-01,2023-04-01,1421
3839761,12.45,0.0,23.0,0.07,10-19,2023-04-03,2023-04-03,1747
3841541,12.45,0.0,23.0,0.07,10-19,2023-04-04,2023-04-04,1780
3843400,12.45,0.0,23.0,0.07,10-19,2023-04-05,2023-04-05,1859
3844819,12.45,0.0,23.0,0.07,10-19,2023-04-06,2023-04-06,1419
3846005,12.45,0.0,23.0,0.07,10-19,2023-04-07,2023-04-07,1186
3847138,12.45,0.0,23.0,0.07,10-19,2023-04-08,2023-04-08,1133
3848186,12.45,0.0,0.0,0.0,10-19,2023-04-09,2023-04-09,1048
3848615,12.45,0.0,23.0,0.07,10-19,2023-04-10,2023-04-10,429
3850041,12.45,0.0,23.0,0.07,10-19,2023-04-11,2023-04-11,1426
3851616,12.45,0.0,23.0,0.07,10-19,2023-04-12,2023-04-12,1575
3852976,12.45,0.0,23.0,0.07,10-19,2023-04-13,2023-04-13,1360
3854131,12.45,0.0,23.0,0.07,10-19,2023-04-14,2023-04-14,1155
3855268,12.44,0.0,23.0,0.07,10-19,2023-04-15,2023-04-15,1137
3856203,12.44,0.0,0.0,0.0,10-19,2023-04-16,2023-04-16,935
3856757,12.44,0.0,23.0,0.07,10-19,2023-04-17,2023-04-17,554
3858310,12.44,0.0,23.0,0.07,10-19,2023-04-18,2023-04-18,1553
3859949,12.44,0.0,23.0,0.07,10-19,2023-04-19,2023-04-19,1639
3861327,12.44,0.0,23.0,0.07,10-19,2023-04-20,2023-04-20,1378
3862698,12.44,0.0,23.0,0.07,10-19,2023-04-21,2023-04-21,1371
3864114,12.44,0.0,23.0,0.07,10-19,2023-04-22,2023-04-22,1416
3865270,12.44,0.0,0.0,0.0,10-19,2023-04-23,2023-04-23,1156
3865745,12.44,0.0,23.0,0.07,10-19,2023-04-24,2023-04-24,475
3867087,12.44,0.0,23.0,0.07,10-19,2023-04-25,2023-04-25,1342
3868536,12.43,0.0,23.0,0.07,10-19,2023-04-26,2023-04-26,1449
3869696,12.43,0.0,23.0,0.07,10-19,2023-04-27,2023-04-27,1160
3870718,12.43,0.0,23.0,0.07,10-19,2023-04-28,2023-04-28,1022
3871876,12.43,0.0,23.0,0.07,10-19,2023-04-29,2023-04-29,1158
3873070,12.43,0.0,0.0,0.0,10-19,2023-04-30,2023-04-30,1194
3873585,12.42,0.0,23.0,0.07,10-19,2023-05-01,2023-05-01,515
3875007,12.42,0.0,23.0,0.07,10-19,2023-05-02,2023-05-02,1422
3876798,12.42,0.0,23.0,0.07,10-19,2023-05-03,2023-05-03,1791
3878473,12.42,0.0,23.0,0.07,10-19,2023-05-04,2023-05-04,1675
3879972,12.42,0.0,23.0,0.07,10-19,2023-05-05,2023-05-05,1499
3883366,12.41,0.0,23.0,0.0,10-19,2023-05-08,2023-05-08,3394
3885760,12.41,0.0,23.0,0.07,10-19,2023-05-09,2023-05-09,2394
3888273,12.41,0.0,23.0,0.07,10-19,2023-05-10,2023-05-10,2513
3890539,12.41,0.0,23.0,0.07,10-19,2023-05-11,2023-05-11,2266
3892711,12.41,0.0,23.0,0.07,10-19,2023-05-12,2023-05-12,2172
3894850,12.41,0.0,23.0,0.07,10-19,2023-05-13,2023-05-13,2139
3896845,12.41,0.0,0.0,0.0,10-19,2023-05-14,2023-05-14,1995
3897780,12.41,0.0,23.0,0.07,10-19,2023-05-15,2023-05-15,935
3900791,12.41,0.0,23.0,0.07,10-19,2023-05-16,2023-05-16,3011
3904290,12.41,0.0,23.0,0.07,10-19,2023-05-17,2023-05-17,3499
3906864,12.41,0.0,23.0,0.07,10-19,2023-05-18,2023-05-18,2574
3909267,12.41,0.0,23.0,0.07,10-19,2023-05-19,2023-05-19,2403
3911462,12.41,0.0,23.0,0.07,10-19,2023-05-20,2023-05-20,2195
3914382,12.41,0.0,23.0,0.07,10-19,2023-05-22,2023-05-22,2920
3917437,12.41,0.0,23.0,0.07,10-19,2023-05-23,2023-05-23,3055
3920730,12.41,0.0,23.0,0.07,10-19,2023-05-24,2023-05-24,3293
3923035,12.41,0.0,23.0,0.07,10-19,2023-05-25,2023-05-25,2305
3925248,12.41,0.0,23.0,0.07,10-19,2023-05-26,2023-05-26,2213
3927528,12.41,0.0,23.0,0.07,10-19,2023-05-27,2023-05-27,2280
